Academic Year,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,District Name,School Name,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Percent Eligible Free,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,"Educational 
Option Type","NSLP 
Provision 
Status","Charter 
School 
(Y/N)","Charter 
School 
Number","Charter 
Funding 
Type",IRC,Low Grade,High Grade,"Enrollment 
(K-12)","Free Meal 
Count 
(K-12)","Percent (%) 
Eligible Free 
(K-12)","FRPM Count 
(K-12)","Percent (%) 
Eligible FRPM 
(K-12)","Enrollment 
(Ages 5-17)","Free Meal 
Count 
(Ages 5-17)","Percent (%) 
Eligible Free 
(Ages 5-17)","FRPM Count 
(Ages 5-17)","Percent (%) 
Eligible FRPM 
(Ages 5-17)","CALPADS Fall 1 
Certification Status"
2022-2023,36,67843,6067060,San Bernardino,Redlands Unified,Kingsbury Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,471,260,0.5520169851380042,322,0.6836518046709129,458,255,0.5567685589519651,316,0.6899563318777293,Y
2022-2023,36,67843,6108179,San Bernardino,Redlands Unified,Arroyo Verde Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,530,260,0.49056603773584906,337,0.6358490566037736,516,257,0.49806201550387597,332,0.6434108527131783,Y
2022-2023,36,67843,6111132,San Bernardino,Redlands Unified,Bryn Mawr Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,624,362,0.5801282051282052,438,0.7019230769230769,609,352,0.5779967159277504,426,0.6995073891625616,Y
2022-2023,36,67850,0000001,San Bernardino,Rialto Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,15,9,0.6,9,0.6,12,8,0.6666666666666666,8,0.6666666666666666,Y
2022-2023,36,67850,0102830,San Bernardino,Rialto Unified,Wilmer Amina Carter High,Unified School District,High Schools (Public),Traditional,CEP,No ,,,N,9,12,2212,1385,0.6261301989150091,1646,0.744122965641953,2160,1347,0.6236111111111111,1603,0.7421296296296296,Y
2022-2023,36,67850,0116483,San Bernardino,Rialto Unified,Charlotte N. Werner Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,717,575,0.8019525801952581,638,0.8898186889818689,717,575,0.8019525801952581,638,0.8898186889818689,Y
2022-2023,36,67850,0121160,San Bernardino,Rialto Unified,Nancy R. Kordyak Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,608,302,0.4967105263157895,341,0.5608552631578947,587,295,0.5025553662691652,332,0.565587734241908,Y
2022-2023,36,67850,3630159,San Bernardino,Rialto Unified,Dr. John H. Milor High Continuation,Unified School District,Continuation High Schools,Continuation School,CEP,No ,,,N,9,12,240,175,0.7291666666666666,198,0.825,178,139,0.7808988764044944,154,0.8651685393258427,Y
2022-2023,36,67850,3630530,San Bernardino,Rialto Unified,Zupanic High,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,No ,,,N,9,12,598,482,0.8060200668896321,512,0.8561872909698997,579,466,0.8048359240069085,496,0.8566493955094991,Y
2022-2023,36,67850,3630597,San Bernardino,Rialto Unified,Rialto High,Unified School District,High Schools (Public),Traditional,CEP,No ,,,N,9,12,2886,2008,0.6957726957726957,2361,0.818087318087318,2839,1968,0.6932018316308559,2318,0.8164846777034167,Y
2022-2023,36,67850,3633005,San Bernardino,Rialto Unified,Eisenhower High,Unified School District,High Schools (Public),Traditional,CEP,No ,,,N,9,12,2207,1669,0.7562301767104667,1901,0.8613502492070684,2166,1637,0.7557710064635272,1868,0.8624192059095106,Y
2022-2023,36,67850,6036602,San Bernardino,Rialto Unified,Levi Bemis Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,551,397,0.720508166969147,450,0.8166969147005445,536,385,0.7182835820895522,437,0.8152985074626866,Y
2022-2023,36,67850,6036610,San Bernardino,Rialto Unified,J. Calvin Boyd Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,592,433,0.731418918918919,481,0.8125,590,431,0.7305084745762712,479,0.811864406779661,Y
2022-2023,36,67850,6036628,San Bernardino,Rialto Unified,Merle S. Casey Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,592,490,0.8277027027027027,532,0.8986486486486487,564,465,0.824468085106383,507,0.898936170212766,Y
2022-2023,36,67850,6036636,San Bernardino,Rialto Unified,George H. Dunn Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,558,454,0.8136200716845878,496,0.8888888888888888,532,433,0.8139097744360902,473,0.8890977443609023,Y
2022-2023,36,67850,6036644,San Bernardino,Rialto Unified,Lida M. Henry Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,382,295,0.7722513089005235,330,0.8638743455497382,370,288,0.7783783783783784,319,0.8621621621621621,Y
2022-2023,36,67850,6036651,San Bernardino,Rialto Unified,J.P. Kelley Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,685,544,0.7941605839416058,598,0.872992700729927,685,544,0.7941605839416058,598,0.872992700729927,Y
2022-2023,36,67850,6036669,San Bernardino,Rialto Unified,A. H. Morgan Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,509,363,0.7131630648330058,408,0.8015717092337917,492,352,0.7154471544715447,397,0.806910569105691,Y
2022-2023,36,67850,6036677,San Bernardino,Rialto Unified,Winn A. Myers Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,486,382,0.7860082304526749,425,0.8744855967078189,467,366,0.7837259100642399,407,0.8715203426124197,Y
2022-2023,36,67850,6036685,San Bernardino,Rialto Unified,Lena M. Preston Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,524,404,0.7709923664122137,450,0.8587786259541985,487,377,0.7741273100616016,422,0.86652977412731,Y
2022-2023,36,67850,6036693,San Bernardino,Rialto Unified,W.J.C. Trapp Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,537,330,0.6145251396648045,384,0.7150837988826816,537,330,0.6145251396648045,384,0.7150837988826816,Y
2022-2023,36,67850,6059448,San Bernardino,Rialto Unified,Warren F. Frisbie Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,6,8,959,727,0.7580813347236705,836,0.8717413972888426,959,727,0.7580813347236705,836,0.8717413972888426,Y
2022-2023,36,67850,6059455,San Bernardino,Rialto Unified,Rialto Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,6,8,1087,785,0.7221711131554738,913,0.8399264029438822,1087,785,0.7221711131554738,913,0.8399264029438822,Y
2022-2023,36,67850,6061899,San Bernardino,Rialto Unified,Ben F. Kolb Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,6,8,901,613,0.6803551609322974,721,0.8002219755826859,901,613,0.6803551609322974,721,0.8002219755826859,Y
2022-2023,36,67850,6105704,San Bernardino,Rialto Unified,Helen L. Dollahan Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,P,5,602,406,0.6744186046511628,479,0.7956810631229236,573,388,0.6771378708551483,459,0.8010471204188482,Y
2022-2023,36,67850,6106538,San Bernardino,Rialto Unified,Samuel W. Simpson Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,641,481,0.750390015600624,538,0.8393135725429017,607,456,0.7512355848434926,510,0.8401976935749588,Y
2022-2023,36,67850,6107155,San Bernardino,Rialto Unified,Elizabeth T. Hughbanks Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,436,289,0.6628440366972477,318,0.7293577981651376,415,276,0.6650602409638554,303,0.7301204819277108,Y
2022-2023,36,67850,6108864,San Bernardino,Rialto Unified,Georgia F. Morris Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,617,426,0.6904376012965965,502,0.813614262560778,617,426,0.6904376012965965,502,0.813614262560778,Y
2022-2023,36,67850,6111728,San Bernardino,Rialto Unified,Dr. Edward Fitzgerald Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,406,257,0.6330049261083743,298,0.7339901477832512,388,247,0.6365979381443299,286,0.7371134020618557,Y
2022-2023,36,67850,6111736,San Bernardino,Rialto Unified,Dr. Ernest Garcia Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,575,367,0.6382608695652174,434,0.7547826086956522,575,367,0.6382608695652174,434,0.7547826086956522,Y
2022-2023,36,67850,6111744,San Bernardino,Rialto Unified,Ethel Kucera Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,6,8,964,630,0.6535269709543569,730,0.7572614107883817,964,630,0.6535269709543569,730,0.7572614107883817,Y
2022-2023,36,67850,6114920,San Bernardino,Rialto Unified,William G. Jehue Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,6,8,1404,989,0.7044159544159544,1153,0.8212250712250713,1404,989,0.7044159544159544,1153,0.8212250712250713,Y
2022-2023,36,67850,6114938,San Bernardino,Rialto Unified,Sam V. Curtis Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,641,472,0.7363494539781591,534,0.8330733229329174,609,449,0.7372742200328407,507,0.8325123152709359,Y
2022-2023,36,67868,0000001,San Bernardino,Rim of the World Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,5,3,0.6,3,0.6,4,2,0.5,2,0.5,Y
2022-2023,36,67868,0133181,San Bernardino,Rim of the World Unified,Rim Virtual Academy,Unified School District,K-12 Schools (Public),Traditional,,No ,,,N,P,12,73,31,0.4246575342465753,34,0.4657534246575342,72,31,0.4305555555555556,34,0.4722222222222222,Y
2022-2023,36,67868,3630241,San Bernardino,Rim of the World Unified,Mountain High,Unified School District,Continuation High Schools,Continuation School,,No ,,,N,9,12,46,27,0.5869565217391305,27,0.5869565217391305,40,22,0.55,22,0.55,Y
2022-2023,36,67868,3635265,San Bernardino,Rim of the World Unified,Rim of the World Senior High,Unified School District,High Schools (Public),Traditional,CEP,No ,,,N,9,12,917,425,0.46346782988004365,475,0.5179934569247546,873,408,0.46735395189003437,455,0.5211912943871707,Y
2022-2023,36,67868,6036727,San Bernardino,Rim of the World Unified,Lake Arrowhead Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,5,421,194,0.46080760095011875,227,0.5391923990498813,408,189,0.4632352941176471,220,0.5392156862745098,Y
2022-2023,36,67868,6036735,San Bernardino,Rim of the World Unified,Charles Hoffman Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,295,135,0.4576271186440678,159,0.5389830508474577,280,128,0.45714285714285713,151,0.5392857142857143,Y
2022-2023,36,67868,6036743,San Bernardino,Rim of the World Unified,Valley of Enchantment Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,5,548,334,0.6094890510948905,367,0.6697080291970803,534,331,0.6198501872659176,364,0.6816479400749064,Y
2022-2023,36,67868,6068779,San Bernardino,Rim of the World Unified,Mary P. Henck Intermediate,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,6,8,585,316,0.5401709401709401,358,0.611965811965812,585,316,0.5401709401709401,358,0.611965811965812,Y
2022-2023,36,67876,0000000,San Bernardino,San Bernardino City Unified,District Office,Unified School District,,,,,,,,P,Adult,61,36,0.5901639344262295,40,0.6557377049180327,44,30,0.6818181818181818,33,0.75,Y
2022-2023,36,67876,0000001,San Bernardino,San Bernardino City Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,58,26,0.4482758620689655,29,0.5,47,23,0.48936170212765956,25,0.5319148936170213,Y
2022-2023,36,67876,0107730,San Bernardino,San Bernardino City Unified,ASA Charter,Unified School District,K-12 Schools (Public),Traditional,CEP,Yes,0677,Directly funded,Y,K,12,319,262,0.8213166144200627,290,0.9090909090909091,311,255,0.819935691318328,283,0.909967845659164,Y
2022-2023,36,67876,0109488,San Bernardino,San Bernardino City Unified,Cesar E. Chavez Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,6,8,1069,784,0.7333956969130028,932,0.8718428437792329,1069,784,0.7333956969130028,932,0.8718428437792329,Y
2022-2023,36,67876,0109496,San Bernardino,San Bernardino City Unified,Roger Anton Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,6,614,511,0.8322475570032574,553,0.9006514657980456,591,498,0.8426395939086294,539,0.9120135363790186,Y
2022-2023,36,67876,0109850,San Bernardino,San Bernardino City Unified,Public Safety Academy,Unified School District,K-12 Schools (Public),Traditional,CEP,Yes,0731,Directly funded,Y,6,12,385,294,0.7636363636363637,373,0.9688311688311688,382,293,0.7670157068062827,370,0.9685863874345549,Y
2022-2023,36,67876,0110783,San Bernardino,San Bernardino City Unified,Juanita Blakely Jones Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,6,399,360,0.9022556390977443,382,0.9573934837092731,399,360,0.9022556390977443,382,0.9573934837092731,Y
2022-2023,36,67876,0116160,San Bernardino,San Bernardino City Unified,Bing Wong Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,6,625,543,0.8688,581,0.9296,622,540,0.8681672025723473,578,0.9292604501607717,Y
2022-2023,36,67876,0116178,San Bernardino,San Bernardino City Unified,Colonel Joseph C. Rodriguez PREP Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,6,8,739,541,0.7320703653585927,641,0.8673883626522327,739,541,0.7320703653585927,641,0.8673883626522327,Y
2022-2023,36,67876,0117192,San Bernardino,San Bernardino City Unified,SOAR Charter Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,0982,Directly funded,Y,K,8,431,319,0.740139211136891,369,0.8561484918793504,422,314,0.7440758293838863,362,0.8578199052132701,Y
2022-2023,36,67876,0120006,San Bernardino,San Bernardino City Unified,New Vision Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,Yes,1089,Directly funded,Y,6,8,363,308,0.8484848484848485,338,0.931129476584022,363,308,0.8484848484848485,338,0.931129476584022,Y
2022-2023,36,67876,0120568,San Bernardino,San Bernardino City Unified,Options for Youth-San Bernardino,Unified School District,High Schools (Public),Traditional,CEP,Yes,1132,Directly funded,Y,7,12,910,687,0.7549450549450549,810,0.8901098901098901,794,604,0.760705289672544,707,0.8904282115869018,Y
2022-2023,36,67876,0121343,San Bernardino,San Bernardino City Unified,iEmpire Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1153,Directly funded,Y,K,5,454,403,0.8876651982378855,423,0.9317180616740088,446,397,0.8901345291479821,416,0.9327354260089686,Y
2022-2023,36,67876,0122317,San Bernardino,San Bernardino City Unified,Hardy Brown College Prep,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1155,Directly funded,Y,K,8,317,247,0.7791798107255521,275,0.8675078864353313,309,240,0.7766990291262136,268,0.8673139158576052,Y
2022-2023,36,67876,0125450,San Bernardino,San Bernardino City Unified,Indian Springs High,Unified School District,High Schools (Public),Traditional,CEP,No ,,,N,9,12,1901,1645,0.8653340347185692,1748,0.9195160441872698,1837,1594,0.8677191072400653,1694,0.9221556886227545,Y
2022-2023,36,67876,0126714,San Bernardino,San Bernardino City Unified,Woodward Leadership Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1438,Directly funded,Y,K,6,84,83,0.9880952380952381,83,0.9880952380952381,83,82,0.9879518072289156,82,0.9879518072289156,Y
2022-2023,36,67876,0127324,San Bernardino,San Bernardino City Unified,Dr. Mildred Dalton Henry Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,4,6,344,288,0.8372093023255814,323,0.938953488372093,344,288,0.8372093023255814,323,0.938953488372093,Y
2022-2023,36,67876,0127332,San Bernardino,San Bernardino City Unified,Graciano Gomez Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,6,480,426,0.8875,455,0.9479166666666666,480,426,0.8875,455,0.9479166666666666,Y
2022-2023,36,67876,0127340,San Bernardino,San Bernardino City Unified,George Brown Jr. Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,6,752,598,0.7952127659574468,672,0.8936170212765957,752,598,0.7952127659574468,672,0.8936170212765957,Y
2022-2023,36,67876,0127357,San Bernardino,San Bernardino City Unified,Bob Holcomb Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,6,597,465,0.7788944723618091,523,0.8760469011725294,567,441,0.7777777777777778,499,0.8800705467372134,Y
2022-2023,36,67876,0128918,San Bernardino,San Bernardino City Unified,Paakuma K-8,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,8,982,288,0.29327902240325865,467,0.4755600814663951,982,288,0.29327902240325865,467,0.4755600814663951,Y
2022-2023,36,67876,0128926,San Bernardino,San Bernardino City Unified,H. Frank Dominguez Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,6,381,331,0.868766404199475,349,0.916010498687664,368,320,0.8695652173913043,338,0.9184782608695652,Y
2022-2023,36,67876,0133892,San Bernardino,San Bernardino City Unified,Ballington Academy for the Arts and Sciences - San Bernardino,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1795,Directly funded,Y,K,5,168,136,0.8095238095238095,144,0.8571428571428571,157,126,0.802547770700637,133,0.8471337579617835,Y
2022-2023,36,67876,0136952,San Bernardino,San Bernardino City Unified,Entrepreneur High,Unified School District,High Schools (Public),Traditional,CEP,Yes,1922,Directly funded,Y,9,12,579,420,0.7253886010362695,458,0.7910189982728842,557,402,0.7217235188509874,439,0.7881508078994613,Y
2022-2023,36,67876,0137935,San Bernardino,San Bernardino City Unified,Savant Preparatory Academy of Business,Unified School District,Elementary Schools (Public),Traditional,,Yes,1971,Directly funded,Y,K,6,211,148,0.7014218009478673,163,0.7725118483412322,202,144,0.7128712871287128,159,0.7871287128712872,Y
2022-2023,36,67876,0141689,San Bernardino,San Bernardino City Unified,Virtual Academy,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,No ,,,N,P,12,954,800,0.8385744234800838,870,0.9119496855345912,938,788,0.8400852878464818,857,0.9136460554371002,Y
